86,37,48
86,38,45
86,41,40
86,45,39
87,24,54
87,25,51
87,38,42
88,18,55
88,38,39
89,24,51
89,33,49
89,43,28
