64,108,111,90,95
64,109,103,80,100
64,110,73,88,109
64,111,92,97,90
64,112,88,110,83
64,113,97,85,101
64,115,90,83,95
64,115,102,93,91
64,116,99,91,89
65,63,98,133,81
65,63,102,140,69
65,71,102,139,73
65,71,109,123,81
65,72,110,115,92
65,73,101,100,104
65,74,98,124,85
65,76,89,138,76
65,77,94,121,87
65,77,128,122,68
65,78,78,117,99
65,78,84,112,114
65,79,96,107,99
65,80,125,104,89
65,82,96,117,89
65,82,102,98,109
65,82,123,105,76
65,84,106,120,84
65,84,120,105,89
65,85,91,118,89
65,85,112,125,78
65,85,116,100,87
65,86,76,111,106
65,86,79,116,100
65,86,84,127,80
65,86,102,114,85
65,86,138,89,90
65,87,101,115,86
65,87,106,111,93
65,87,114,102,87
65,88,81,129,87
65,88,89,99,107
65,89,81,96,113
65,89,96,112,90
65,89,118,118,75
65,90,79,98,114
65,90,95,115,96
65,90,106,130,63
65,91,107,90,107
65,92,80,101,113
65,92,101,117,84
65,92,110,111,84
65,92,130,100,78
65,93,92,117,81
65,93,103,97,97
65,93,107,107,96
65,93,107,126,65
65,94,78,100,108
65,94,104,104,92
65,95,92,104,104
65,95,92,107,95
65,95,109,110,75
65,95,117,102,80
65,96,116,119,70
65,97,104,106,84
65,98,93,87,111
65,99,97,114,88
65,99,104,93,100
65,99,109,90,93
65,99,111,104,82
65,100,64,90,115
65,100,98,108,89
65,101,104,84,102
65,102,79,95,100
65,104,102,111,75
65,104,104,87,92
65,105,106,112,71
65,105,126,77,90
65,106,98,91,105
65,106,106,86,91
65,106,106,101,81
65,107,93,109,86
65,107,101,88,101
65,109,88,105,91
65,109,93,114,80
65,109,120,96,83
65,110,99,104,82
65,111,101,101,75
65,111,111,75,101
65,112,107,96,78
65,113,105,88,85
65,116,90,72,109
65,119,71,71,106
65,119,88,84,100
65,124,87,96,82
66,55,114,121,81
66,67,78,136,92
66,68,132,112,75
66,71,113,119,83
66,71,118,109,91
66,73,108,101,103
66,74,96,130,89
66,76,95,123,89
66,76,106,112,96
66,76,108,120,88
66,77,88,130,88
66,77,95,89,119
66,77,109,124,72
66,77,126,116,75
66,78,106,113,90
66,78,125,104,77
66,79,75,127,92
66,79,78,112,109
66,79,123,104,88
66,80,69,138,70
66,80,91,124,89
66,80,112,113,88
66,81,83,127,82
66,81,113,107,94
66,82,85,123,86
66,82,92,116,106
66,82,93,96,108
66,82,102,116,84
66,82,107,85,111
66,83,82,114,101
66,83,102,115,98
66,83,103,105,102
66,83,125,103,79
66,84,98,112,95
66,85,106,109,88
66,86,81,110,104
66,86,109,96,101
66,87,83,86,122
66,87,88,107,108
66,87,92,102,99
66,87,97,138,69
66,87,106,107,92
66,87,115,99,98
66,88,63,123,94
66,88,84,102,106
66,88,105,123,79
66,88,112,102,90
66,89,109,98,94
66,89,116,89,96
66,90,85,109,102
66,90,105,107,89
66,90,119,114,72
66,91,90,126,66
66,91,97,95,107
66,92,86,119,85
66,93,95,97,105
66,93,95,118,80
66,93,98,111,97
66,93,99,96,106
66,94,84,123,85
66,94,86,123,75
66,94,91,94,106
66,94,95,108,89
66,94,122,103,72
66,94,127,84,93
66,95,69,124,67
66,95,88,98,108
66,95,91,118,87
66,95,96,81,113
66,95,96,108,87
66,95,104,89,106
66,95,106,88,103
66,95,132,88,73
66,96,101,112,75
66,96,105,98,95
66,97,63,95,114
66,97,112,100,82
66,98,85,97,108
66,98,110,113,73
66,99,84,92,110
66,99,106,85,104
66,100,101,91,98
66,101,90,98,100
66,101,90,109,93
66,101,91,102,95
66,101,123,83,89
66,102,78,111,91
66,102,87,114,84
66,102,102,98,90
66,102,106,78,106
66,102,117,76,100
66,102,119,98,89
66,103,101,83,107
66,103,101,87,103
66,103,103,79,101
66,103,126,76,91
66,103,126,99,78
66,104,101,96,94
66,104,111,99,86
66,104,121,98,74
66,106,97,113,73
66,107,72,95,93
66,107,88,114,67
66,108,96,73,107
66,108,96,86,98
66,110,90,110,78
66,112,111,82,90
66,113,107,84,97
66,114,105,87,86
66,119,91,91,84
66,122,86,77,101
66,122,88,86,92
67,67,123,108,89
67,68,114,118,89
67,69,95,136,66
67,69,99,118,98
67,69,104,119,86
67,70,112,121,85
67,70,134,119,63
67,71,90,107,103
67,72,89,107,105
67,73,110,101,98
67,74,91,96,113
67,74,107,111,98
67,75,101,125,79
67,76,86,102,120
67,76,101,120,82
67,77,97,127,86
67,77,119,122,65
67,77,131,123,58
67,78,91,121,95
67,79,97,119,93
67,80,111,100,98
67,80,111,109,91
67,81,64,108,113
67,81,108,103,95
67,81,121,118,70
67,82,85,95,111
67,83,83,121,92
67,83,89,126,84
67,83,97,95,109
67,83,116,112,86
67,85,72,129,91
67,85,91,97,110
67,85,103,115,91
67,85,107,131,75
67,86,97,120,86
67,86,117,102,84
67,87,73,112,105
67,87,92,94,106
67,87,134,93,71
67,88,105,119,71
67,88,112,110,83
67,88,121,102,82
67,89,97,122,85
67,89,111,113,85
67,89,116,98,88
67,89,126,110,65
67,90,79,118,95
67,90,94,86,115
67,90,101,104,93
67,90,106,82,108
67,90,125,105,70
67,91,91,120,88
67,91,113,89,102
67,91,120,111,71
67,92,68,89,117
67,92,102,109,84
67,93,106,76,113
67,93,106,89,99
67,93,107,103,89
67,93,115,95,93
67,93,115,108,79
67,94,71,99,112
67,95,88,114,86
67,95,94,101,96
67,95,109,86,101
67,95,123,104,67
67,96,105,102,89
67,96,107,108,86
67,97,96,85,110
67,98,89,104,99
67,100,86,110,89
67,100,95,97,99
67,100,97,106,95
67,101,86,71,114
67,101,105,106,81
67,101,117,78,95
67,102,91,123,65
67,102,98,102,89
67,102,101,106,81
67,102,102,76,105
67,103,92,70,116
67,103,99,72,112
67,103,107,87,96
67,103,107,114,67
67,103,124,87,82
67,104,80,99,99
67,105,69,108,91
67,105,92,103,94
67,105,104,101,74
67,105,110,96,90
67,105,128,91,80
67,106,93,77,113
67,106,98,103,87
67,106,98,104,78
67,106,114,90,86
67,107,85,93,98
67,107,98,78,109
67,108,82,101,91
67,109,113,66,103
67,109,116,83,93
67,110,74,108,85
67,110,97,79,106
67,112,98,83,99
67,113,88,97,85
67,114,71,98,94
67,114,89,80,108
67,115,83,83,106
67,117,105,84,88
67,121,98,96,78
67,123,97,82,92
68,55,100,110,101
68,62,87,128,97
68,65,83,108,113
68,65,85,130,88
68,65,129,118,60
68,66,97,117,105
68,66,108,97,103
68,67,104,100,102
68,69,111,131,64
68,70,88,137,83
68,70,104,117,95
68,72,106,122,84
68,73,85,124,99
68,73,95,106,107
68,73,98,128,75
68,74,94,121,96
68,74,96,129,77
68,74,110,115,89
68,75,88,135,71
68,75,106,124,79
68,75,113,112,82
68,77,84,116,96
68,77,100,125,74
68,78,69,125,105
68,78,126,87,94
68,79,94,134,72
68,80,99,90,116
68,80,112,93,108
68,80,116,118,71
68,81,109,111,90
68,81,119,117,78
68,82,98,118,87
68,82,116,107,88
68,83,83,123,87
68,83,91,104,104
68,83,103,93,107
68,83,118,120,69
68,84,93,106,99
68,84,99,124,83
68,84,103,92,107
68,85,93,82,115
68,85,98,117,88
68,85,99,120,86
68,85,111,113,81
68,85,113,124,58
68,85,118,117,74
68,85,120,107,79
68,86,116,86,98
68,87,107,100,96
68,88,122,85,94
68,89,98,99,105
68,89,112,105,86
68,89,125,114,62
68,89,132,96,82
68,89,140,83,71
68,90,90,91,114
68,90,101,117,85
68,90,102,106,90
68,91,92,112,98
68,91,121,98,84
68,91,122,117,63
68,92,77,99,110
68,92,82,116,88
68,92,87,111,101
68,92,100,89,113
68,92,118,119,68
68,93,87,93,113
68,93,101,89,108
68,94,99,124,65
68,94,115,98,92
68,95,71,110,100
68,95,98,119,71
68,95,107,107,85
68,95,108,108,75
68,95,114,106,77
68,95,123,101,73
68,96,85,123,77
68,96,87,95,107
68,97,72,92,113
68,97,86,109,88
68,97,104,77,112
68,97,108,95,95
68,97,126,83,87
68,98,70,103,100
68,98,86,104,95
68,98,104,104,90
68,98,111,105,88
68,98,118,94,81
68,99,110,89,96
68,99,119,95,75
68,100,85,77,122
68,100,96,106,80
68,100,105,81,99
68,100,111,101,90
68,100,112,100,81
68,101,105,96,88
68,101,108,90,92
68,101,108,117,74
68,101,115,99,85
68,101,118,105,77
68,102,105,68,105
68,102,117,112,70
68,103,89,104,85
68,103,90,95,98
68,103,95,102,84
68,103,100,115,78
68,104,89,101,89
68,105,90,118,81
68,106,98,88,109
68,106,99,101,86
68,106,100,73,110
68,106,118,83,86
68,107,105,96,81
68,107,114,61,105
68,108,112,94,89
68,108,115,87,79
68,109,89,75,107
68,110,88,86,97
68,110,101,82,93
68,111,108,95,83
68,112,79,76,113
68,112,91,85,104
68,112,94,82,105
68,113,71,102,84
68,113,91,87,96
68,113,101,76,104
68,113,106,98,69
68,115,92,103,67
68,115,98,78,94
68,115,105,78,88
68,116,92,101,82
68,117,75,88,103
68,117,119,70,85
68,123,106,90,78
69,56,90,131,85
69,65,95,112,103
69,66,97,129,89
69,66,117,119,81
69,66,123,124,70
69,68,90,131,82
69,68,127,133,50
69,69,92,127,93
69,69,95,100,112
69,70,70,109,115
69,72,128,118,69
69,74,94,104,103
69,74,127,90,92
69,75,78,117,104
69,75,89,127,86
69,75,110,109,89
69,76,79,121,99
69,76,97,125,76
69,76,107,113,89
69,76,129,113,78
69,77,55,119,105
69,78,89,115,103
69,79,95,111,100
69,79,103,117,88
69,79,104,116,92
69,79,113,123,63
69,80,86,103,109
69,80,109,101,99
69,81,95,83,123
69,81,110,118,86
69,81,112,123,59
69,81,118,111,74
69,81,120,108,86
69,82,100,112,92
69,83,91,124,84
69,83,110,116,83
69,83,117,109,85
69,83,122,95,85
69,83,122,104,79
69,84,71,113,108
69,84,79,131,73
69,84,92,106,100
69,84,120,97,88
69,85,106,105,93
69,85,122,113,71
69,86,103,111,91
69,86,110,109,85
69,87,84,110,92
69,87,116,107,78
69,88,86,106,104
69,88,93,87,111
69,88,97,109,90
69,88,105,100,98
69,88,110,87,107
69,88,112,106,84
69,89,86,108,98
69,89,95,125,78
69,89,98,125,70
69,90,76,117,94
69,90,95,119,84
69,90,101,111,88
69,90,121,115,67
69,91,70,100,111
69,91,77,134,72
69,91,112,104,86
69,91,122,107,72
69,92,81,108,99
69,92,82,89,112
69,92,85,104,98
69,92,93,111,85
69,92,97,87,107
69,92,101,102,97
69,93,101,87,104
69,93,107,113,79
69,93,111,104,86
69,94,106,103,95
69,94,106,105,88
69,94,108,80,107
69,94,112,110,74
69,94,114,109,81
69,95,87,114,83
69,95,98,89,105
69,95,102,85,105
69,95,107,111,79
69,95,119,104,77
69,96,70,86,123
69,96,93,118,78
69,96,95,105,90
69,96,96,92,107
69,96,96,101,93
69,96,102,105,88
69,96,112,83,97
69,97,89,101,106
69,97,117,83,92
69,98,86,96,101
69,98,93,124,63
69,98,115,90,92
69,99,89,88,106
69,99,89,106,91
69,99,98,102,91
69,99,108,90,98
69,100,68,123,77
69,100,98,109,78
69,100,99,101,86
69,101,81,86,114
69,101,100,95,104
69,101,110,95,91
69,101,111,88,91
69,102,101,96,90
69,102,109,86,95
69,102,112,109,69
69,103,99,102,83
69,103,108,104,74
69,104,69,81,121
69,104,78,98,96
69,104,83,70,120
69,104,88,107,85
69,104,89,88,100
69,104,106,102,80
69,105,87,77,109
69,105,97,98,94
69,105,104,99,83
69,105,107,98,87
69,106,108,89,89
69,106,120,92,71
69,107,69,72,112
69,107,102,92,92
69,107,105,67,101
69,108,72,85,105
69,108,86,91,96
69,109,93,84,100
69,109,101,65,110
69,109,104,90,89
69,110,80,92,98
69,110,95,72,105
69,110,101,74,101
69,110,103,90,87
69,112,86,76,103
69,112,98,84,89
69,113,92,90,94
69,114,87,85,95
69,115,76,79,102
69,116,87,92,85
69,117,63,74,110
69,117,107,77,94
69,118,117,83,77
69,119,78,82,100
69,119,100,63,103
69,121,104,57,111
69,121,114,75,91
69,123,100,72,97
69,128,67,80,93
70,57,83,147,66
70,62,120,114,81
70,65,102,108,102
70,65,114,121,73
70,65,127,132,53
70,66,100,130,80
70,67,93,110,108
70,69,78,125,95
70,69,98,109,102
70,69,108,127,74
70,71,99,126,83
70,72,92,95,112
70,73,73,139,76
70,74,89,114,100
70,74,112,119,78
70,74,115,101,97
70,75,80,141,61
70,75,91,105,105
70,75,111,124,74
70,75,120,123,66
70,75,123,108,86
70,76,92,125,87
70,77,76,125,93
70,77,125,108,80
70,78,145,99,69
70,79,88,106,101
70,79,95,121,83
70,79,104,92,102
70,80,111,134,47
70,80,116,102,92
70,81,73,133,78
70,82,78,96,113
70,82,93,127,81
70,82,99,106,99
70,83,94,112,95
70,83,97,127,71
70,83,111,114,86
70,83,115,96,94
70,83,121,106,86
70,84,79,111,101
70,84,87,109,108
70,84,88,116,93
70,84,88,126,84
70,84,101,117,86
70,85,73,93,115
70,85,96,115,86
70,85,106,90,111
70,85,113,88,98
70,86,67,104,111
70,86,69,128,79
70,86,115,112,79
70,86,118,82,99
70,87,89,82,114
70,87,131,92,76
70,87,131,111,62
70,88,72,109,103
70,88,78,89,114
70,88,89,89,110
70,88,91,108,98
70,88,108,106,86
70,88,125,101,76
70,88,127,75,95
70,88,128,96,82
70,89,65,103,111
70,89,97,121,81
70,89,105,89,104
70,90,92,108,89
70,90,94,98,103
70,90,99,66,111
70,90,115,94,92
70,90,121,112,66
70,90,127,99,73
70,91,87,99,103
70,91,95,120,83
70,91,98,87,105
70,91,98,116,85
70,91,100,104,91
70,91,109,103,87
70,91,109,118,76
70,91,110,110,71
70,91,112,89,100
70,91,113,95,93
70,91,122,91,89
70,92,99,110,87
70,92,101,110,85
70,92,102,125,48
70,92,104,100,96
70,92,114,105,83
70,92,118,107,75
70,92,145,82,69
70,93,76,106,105
70,93,84,120,81
70,93,104,86,106
70,94,88,93,111
70,94,96,103,90
70,94,102,101,102
70,95,72,109,93
70,95,79,97,101
70,95,98,111,84
70,95,123,73,99
70,95,130,98,79
70,96,70,115,91
70,96,78,106,99
70,96,112,86,94
70,97,81,106,97
70,97,89,120,77
70,97,101,83,103
70,97,101,117,64
70,97,103,105,80
70,97,104,103,85
70,97,105,76,104
70,97,126,91,81
70,97,137,76,94
70,98,60,100,109
70,98,77,92,106
70,98,78,120,77
70,98,80,94,104
70,98,84,106,91
70,98,94,88,104
70,98,98,101,89
70,98,102,93,100
70,98,105,81,101
70,99,64,106,99
70,99,91,88,105
70,99,92,89,104
70,99,93,117,76
70,99,97,110,72
70,99,98,81,104
70,99,98,109,86
70,99,109,98,91
70,99,116,95,83
70,99,118,107,72
70,100,88,81,111
70,100,96,103,86
70,100,99,98,88
70,101,79,89,104
70,101,109,99,82
70,101,116,85,93
70,102,85,74,116
70,102,89,86,109
70,102,91,83,103
70,102,95,104,90
70,102,97,79,112
70,102,104,96,89
70,102,105,79,102
70,102,115,72,97
70,102,119,85,86
70,103,70,120,64
70,103,101,93,97
70,103,108,80,99
70,103,116,80,96
70,103,121,91,83
70,104,81,67,117
70,104,87,83,107
70,104,106,92,91
70,104,112,95,78
70,106,97,83,101
70,106,103,113,71
70,106,106,73,103
70,106,109,81,91
70,108,71,95,104
70,108,114,93,73
70,109,97,100,88
70,111,76,77,105
70,111,84,92,95
70,111,93,88,95
70,111,101,71,106
70,112,100,83,95
70,113,99,102,75
70,115,122,68,92
70,121,82,73,99
70,121,103,88,82
70,123,87,69,102
70,127,72,67,103
71,60,109,143,56
71,65,74,142,80
71,66,87,113,98
71,68,90,122,87
71,68,106,116,91
71,68,127,111,76
71,69,87,103,112
71,69,103,109,94
71,70,73,133,84
71,71,89,126,91
71,71,110,108,97
71,71,110,115,92
71,72,79,110,107
71,73,96,119,91
71,73,121,108,80
71,74,90,120,93
71,74,92,104,106
71,74,94,129,77
71,74,105,118,90
71,74,113,115,80
71,74,118,112,86
71,75,97,132,74
71,75,111,91,102
71,75,112,124,70
71,76,84,111,105
71,76,91,112,102
71,76,94,121,86
71,76,97,85,113
71,76,100,112,97
71,76,105,106,97
71,76,107,118,81
71,76,116,125,54
71,78,77,121,95
71,78,80,115,98
71,78,89,115,97
71,78,102,112,96
71,78,111,111,82
71,78,116,118,75
71,78,118,115,79
71,79,87,107,105
71,79,98,98,110
71,79,119,100,91
71,79,124,106,78
71,80,91,105,102
71,80,97,116,88
71,80,115,116,76
71,81,91,88,115
71,81,103,117,87
71,81,108,123,79
71,81,110,89,104
71,81,113,105,87
71,81,125,119,47
71,82,85,100,108
71,82,94,97,105
71,83,89,112,92
71,83,123,113,67
71,84,65,111,100
71,84,83,118,92
71,84,95,104,100
71,84,127,82,92
71,84,132,102,67
71,85,85,113,92
71,86,111,120,69
71,86,120,119,59
71,87,78,125,90
71,87,81,97,107
71,87,94,129,67
71,87,96,95,104
71,87,98,106,89
71,87,133,86,84
71,88,89,121,90
71,88,108,114,81
71,88,108,120,69
71,88,111,104,84
71,88,115,87,96
71,88,124,101,76
71,89,83,117,93
71,89,98,86,112
71,89,110,104,91
71,89,118,84,94
71,89,119,88,93
71,89,121,91,88
71,90,76,99,106
71,90,89,90,109
71,90,101,107,88
71,90,103,110,87
71,90,114,94,88
71,90,114,110,76
71,90,115,86,96
71,90,123,96,80
71,90,129,94,83
71,91,81,91,111
71,91,81,96,106
71,91,92,115,88
71,91,94,85,110
71,91,98,95,100
71,91,103,117,70
71,92,62,117,83
71,92,64,101,108
71,92,90,103,99
71,92,99,104,94
71,92,99,120,76
71,92,105,113,70
71,92,131,86,88
71,93,79,101,105
71,93,96,105,97
71,93,98,103,90
71,93,100,78,107
71,93,118,86,91
71,93,121,111,62
71,93,126,90,89
71,94,82,93,110
71,94,82,113,95
71,94,93,92,105
71,94,98,116,79
71,94,99,123,70
71,94,104,115,80
71,94,110,96,93
71,94,117,79,95
71,95,56,101,105
71,95,65,97,108
71,95,74,91,111
71,95,112,100,84
71,95,124,83,92
71,96,63,90,115
71,96,111,108,71
71,96,115,104,82
71,96,116,92,92
71,97,79,94,106
71,97,98,98,95
71,98,86,88,117
71,98,87,102,99
71,98,100,98,89
71,98,103,85,100
71,98,107,91,94
71,98,115,103,78
71,98,117,90,83
71,98,119,89,84
71,98,123,86,86
71,100,68,95,111
71,100,73,87,116
71,100,87,106,84
71,100,97,94,102
71,100,101,89,97
71,101,75,110,85
71,101,87,100,89
71,101,104,97,96
71,101,122,103,71
71,101,126,85,82
71,102,93,105,82
71,102,100,84,102
71,102,102,109,75
71,102,107,79,99
71,103,96,104,83
71,103,97,81,105
71,103,107,94,91
71,103,107,104,79
71,103,118,76,85
71,104,74,102,96
71,104,76,96,102
71,104,90,119,61
71,104,92,100,83
71,104,102,98,81
71,104,103,95,82
71,104,106,86,92
71,104,113,98,75
71,104,115,94,77
71,105,69,83,117
71,105,86,87,108
71,105,117,82,91
71,106,72,80,110
71,106,81,93,100
71,106,105,93,87
71,106,106,116,57
71,106,117,79,87
71,106,118,75,95
71,106,125,91,69
71,107,78,93,101
71,107,93,67,109
71,107,94,82,102
71,107,109,89,88
71,107,117,84,80
71,108,89,103,84
71,108,120,88,77
71,109,91,83,99
71,109,99,96,85
71,110,91,83,94
71,110,92,107,82
71,110,103,69,108
71,110,106,77,96
71,110,110,91,81
71,110,113,97,71
71,111,85,98,87
71,111,89,73,111
71,111,101,84,89
71,111,113,69,89
71,112,96,106,73
71,112,99,94,82
71,112,116,81,86
71,114,72,101,76
71,114,92,95,91
71,119,73,82,103
71,119,103,97,80
71,120,81,86,93
71,120,102,89,80
71,120,103,66,99
71,121,72,79,100
71,121,79,78,98
72,56,102,119,89
72,63,85,114,108
72,63,101,119,89
72,65,58,128,92
72,65,99,144,54
72,66,83,133,82
72,66,108,137,63
72,66,111,115,89
72,67,104,116,95
72,67,107,127,78
72,68,70,127,91
72,69,94,116,96
72,69,95,125,84
72,70,99,102,107
72,70,115,113,83
72,72,76,120,95
