61,23,75
61,25,74
61,34,73
61,36,72
61,38,71
61,41,67
61,43,66
61,51,64
61,53,63
61,56,60
61,57,59
61,59,57
61,60,56
61,61,54
61,62,53
61,64,52
61,66,51
61,73,46
62,34,72
62,36,71
62,39,67
62,47,65
62,48,64
62,50,63
62,53,58
62,57,57
62,59,56
62,60,55
62,61,53
62,69,50
62,70,49
62,71,43
62,79,39
62,80,38
63,40,66
63,43,65
63,47,64
63,49,63
63,52,59
63,59,54
63,61,52
63,63,51
63,66,50
63,67,49
63,69,46
63,76,42
63,83,34
63,84,33
63,85,30
64,33,70
64,34,68
64,43,64
64,51,59
64,56,57
64,58,52
64,59,51
64,65,50
64,66,49
64,68,44
64,77,38
64,80,37
64,82,26
65,35,66
65,39,65
65,40,64
65,48,59
65,52,57
65,53,56
65,55,55
65,57,53
65,58,51
65,62,50
65,63,49
65,64,47
65,80,32
65,81,29
66,33,68
66,37,65
66,39,64
66,41,63
66,46,61
66,50,58
66,51,57
66,52,54
66,53,53
66,57,51
66,62,49
66,66,45
66,71,42
66,72,41
66,75,39
66,76,36
67,32,68
67,34,67
67,36,62
67,42,61
67,49,57
67,50,54
67,57,50
67,61,49
67,62,47
67,64,45
67,65,43
67,66,41
67,72,37
68,29,68
68,34,62
68,38,61
68,39,60
68,46,59
68,52,53
68,55,52
68,56,51
68,61,47
68,62,45
68,65,41
68,68,40
68,69,39
68,74,36
68,78,27
69,29,67
69,34,61
69,38,60
69,45,59
69,46,54
69,51,53
69,52,52
69,53,51
69,55,48
69,58,47
69,59,45
69,62,44
69,63,41
69,67,39
69,69,36
69,70,35
69,73,32
70,26,64
70,33,62
70,42,59
70,44,53
70,51,52
70,52,51
70,57,46
70,59,43
70,61,41
70,63,40
70,66,39
71,38,56
71,47,52
71,51,51
71,57,45
71,58,44
71,59,41
71,64,39
71,69,33
71,70,32
72,28,63
72,37,59
72,43,53
72,44,52
72,48,51
72,51,49
72,56,47
72,57,44
72,58,43
72,67,37
72,76,21
73,34,59
73,38,54
73,47,51
73,48,49
73,54,43
73,55,42
73,60,40
73,62,38
73,63,33
73,67,24
74,31,57
74,34,54
74,44,50
74,45,49
74,53,45
74,54,42
74,55,41
74,62,31
75,37,50
75,44,49
75,48,47
75,49,44
75,50,43
75,53,41
75,60,36
75,62,30
76,36,51
76,40,49
77,24,55
77,33,54
77,44,46
77,54,38
77,59,35
77,60,34
78,38,48
78,43,46
78,49,42
78,54,34
79,46,42
79,50,35
80,41,35
